IPEDSID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,PHONE,STFIPS,COFIPS,LAT,LON,SECTOR,LEVEL,INST_TYPE,NAICS_CODE,NAICS_DESC,HI_OFFER,DEG_GRANT,LOCALE,STATUS,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,FTE,NCES_URL,SCHOOL_URL,SHELTER_ID,LAST_UPDAT
437750,Professional Golfers Career College,26109 Ynez Road,,Temecula,CA,92591,,US,8008774380,06,06065,33.52895221300,-117.16373902300,6,2,3,611210,Junior Colleges,40,1,41,A,-2,-2,PGCC,1,1,0,350,350,1,80,43,http://nces.ed.gov/GLOBALLOCATOR/,www.golfcollege.edu,,2010/09/08
442657,Milan Institute,45-691 Monroe Ave. Suite 2,,Indio,CA,92201,,US,7603475000,06,06065,33.71610700000,-116.23420400000,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,208,208,2,0,29,http://nces.ed.gov/GLOBALLOCATOR/,www.milaninstitute.edu,,2010/01/15
442888,Intercoast Colleges,1989 Atlanta Ave,,Riverside,CA,92507,,US,9517790700,06,06065,33.99359835600,-117.34475248500,9,3,3,611519,Other Technical and Trade Schools,0,2,41,A,-2,-2,,-3,1,0,135,135,2,0,16,http://nces.ed.gov/GLOBALLOCATOR/,www.intercoastcolleges.com,,2010/09/08
445364,North-West College-Riverside,10020 Indiana St,,Riverside,CA,92503,,US,9513517750,06,06065,33.90827468300,-117.45070447500,9,3,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,1,0,154,154,2,0,28,http://nces.ed.gov/GLOBALLOCATOR/,WWW.NORTH-WESTCOLLEGE.COM,,2010/09/08
447634,Kaplan College-Palm Springs,2475 E Tahquitz Canyon Way,,Palm Springs,CA,92262,7011,US,7607783540,06,06065,33.82190105000,-116.51922181200,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,-3,1,0,507,507,2,0,16,http://nces.ed.gov/GLOBALLOCATOR/,www.kc-palmsprings.com,,2010/09/08
449357,Beaumont Adult School,1575 Cherry Ave,,Beaumont,CA,92223,,US,95184560121006,06,06065,33.95136455500,-116.96472847600,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,70,70,2,0,13,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/07
449393,Coachella Valley Beauty College,79450 Highway 111,,La Quinta,CA,92253,,US,7607725950,06,06065,33.70744000000,-116.27784800000,9,3,3,611511,Cosmetology and Barber Schools,0,2,41,A,-2,-2,,-3,1,0,117,117,2,0,7,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
432384,Platt College-Ontario,3700 Inland Empire Boulevard,,Ontario,CA,91764,,US,9099419410,06,06071,34.06859488200,-117.57174441600,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,12,A,-2,-2,,1,1,0,276,276,2,0,40,http://nces.ed.gov/GLOBALLOCATOR/,www.plattcollege.edu,,2010/09/08
438504,Universal Technical Institute of California Inc,9494 Haven Avenue,,Rancho Cucamonga,CA,91730,,US,9094841929,06,06071,34.08278232600,-117.57636648500,6,2,3,611519,Other Technical and Trade Schools,0,2,41,A,-2,-2,Universal Technical Institute |UTI,-3,2,0,2095,2095,2,0,132,http://nces.ed.gov/GLOBALLOCATOR/,uticorp.com,,2010/09/08
440299,Everest College-Ontario Metro,1819 South Excise Avenue,,Ontario,CA,91761,,US,9094844311,06,06071,34.04052266400,-117.57677372300,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,41,A,-2,-2,,2,1,123,94,217,2,0,49,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/ontario_metro,,2010/09/08
440484,Westwood College-Inland Empire,20 W 7th St,,Upland,CA,91786,7148,US,909931755061601,06,06071,34.08802315000,-117.65188771600,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,6,2,226,854,1080,2,0,142,http://nces.ed.gov/GLOBALLOCATOR/,WWW.WESTWOOD.EDU,,2010/09/08
442444,San Joaquin Valley College-Rancho Cucamonga,10641 Church St,,Rancho Cucamonga,CA,91730,,US,9099487582,06,06071,34.11174903000,-117.57243600900,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,1,1,0,846,846,2,0,119,http://nces.ed.gov/GLOBALLOCATOR/,sjvc.edu,,2010/09/08
446163,Community Christian College,251 Tennessee St,,Redlands,CA,92373,,US,9093358863100,06,06071,34.05450341600,-117.20046610900,5,2,2,611210,Junior Colleges,40,1,13,A,-2,-2,,-3,1,17,75,92,2,0,14,http://nces.ed.gov/GLOBALLOCATOR/,www.cccollege.edu,,2010/09/08
447768,American Career College,3130 East Sedona Court,,Ontario,CA,91764,,US,9517390788,06,06071,34.06820413900,-117.58381381200,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,-3,1,0,707,707,2,0,43,http://nces.ed.gov/GLOBALLOCATOR/,www.americancareer.com,,2010/09/08
447829,Mojave Barber College,15505 7th St,,Victorville,CA,92395,,US,7609552934,06,06071,34.53385588000,-117.29540976000,9,3,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,0,41,41,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/08
448576,The Art Institute of California-Inland Empire,630 East Brier Drive,,San Bernardino,CA,92408,2800,US,9099152100,06,06071,34.07034122800,-117.27221225700,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,12,A,-2,-2,,-3,2,204,821,1025,1,80,105,http://nces.ed.gov/GLOBALLOCATOR/,www.artinstitutes.edu/inlandempire,,2010/09/08
450526,Argosy University-Inland Empire,"636 East Brier Dr, Suite 120",,San Bernardino,CA,92408,,US,9099153800,06,06071,34.07110308900,-117.27189571300,3,1,3,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,,-3,1,204,230,434,2,0,43,http://nces.ed.gov/GLOBALLOCATOR/,www.argosy.edu/inlandempire,,2010/09/08
454290,James Albert School of Cosmetology,9170 Foothill Blvd,,Ranch Cucamonga,CA,91730,,US,9099899933,06,06071,34.10742144500,-117.60560998000,9,3,3,611511,Cosmetology and Barber Schools,0,2,12,R,-2,-2,,-3,1,14,20,34,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,www.jamesalbertschools.biz/,,2010/09/08
434140,Pima Medical Institute,780 Bay Blvd Suite101,,Chula Vista,CA,91910,,US,6194253200,06,06073,32.61914779500,-117.09301361800,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,1,1,0,853,853,2,0,56,http://nces.ed.gov/GLOBALLOCATOR/,www.pmi.edu,,2010/09/07
437510,Remington College-San Diego Campus,123 Camino de La Reina Ste 100 N,,San Diego,CA,92108,,US,6196868600,06,06073,32.76488059200,-117.16362887300,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,,6,1,0,160,160,2,0,58,http://nces.ed.gov/GLOBALLOCATOR/,www.remingtoncollege.edu/,,2010/09/08
438887,Valley Career College,878 Jackman St,,El Cajon,CA,92020,3057,US,6195935111,06,06073,32.80675687100,-116.97360595500,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,310,310,2,0,27,http://nces.ed.gov/GLOBALLOCATOR/,valleycareercollege.com,,2010/09/07
444361,Advanced Training Associates,"1810 Gillespie Way, Suite 104",,El Cajon,CA,92020,,US,6195962766,06,06073,32.81952400000,-116.98136600000,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,22,22,2,0,15,http://nces.ed.gov/GLOBALLOCATOR/,www.advancedtraining.edu,,2010/01/15
445805,Glendale Career College-Oceanside,,,,CA,,,US,,06,06073,33.19916800000,-117.37693700000,9,3,3,611519,Other Technical and Trade Schools,0,2,21,D,06/01/2008,-2,,-3,-2,0,0,0,0,0,8,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
447050,Interamerican College,1607 Hoover Ave,,National City,CA,91950,4437,US,6194776310,06,06073,32.66811762400,-117.10594785200,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,13,A,-2,-2,,-3,1,5,52,57,2,0,44,http://nces.ed.gov/GLOBALLOCATOR/,www.iacnc.edu,,2010/09/08
449968,Paul Mitchell the School-San Diego,410 A St,,San Diego,CA,92101,,US,80130288011021,06,06073,32.71904535600,-117.16077983200,6,2,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,1,51,286,337,2,0,38,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/08
450544,Argosy University-San Diego,"1615 Murray Canyon Road, Suite 100",,San Diego,CA,92108,,US,6193213000,06,06073,32.77551200000,-117.15804700000,3,1,3,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,-3,1,72,103,175,2,0,38,http://nces.ed.gov/GLOBALLOCATOR/,www.argosy.edu/sandiego,,2010/01/15
448381,San Joaquin Valley College-Corporate Office,3828 W Caldwell Ave Ste A,,Visalia,CA,93277,,US,5597349000,06,06107,36.29894001700,-119.33335979500,0,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,-3,-2,0,0,0,-2,0,73,http://nces.ed.gov/GLOBALLOCATOR/,www.sjvc.edu,,2010/09/08
451024,Proteus,1830 N Dinuba Blvd,,Visalia,CA,93291,3014,US,5597335423,06,06107,36.34617701700,-119.29632280600,8,3,2,611519,Other Technical and Trade Schools,0,2,-3,N,-2,-2,,-3,1,0,44,44,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,proteusinc.org,,2010/09/08
454573,Milan Institute of Cosmetology,3238 South Fairway,,Visalia,CA,93277,,US,5597305350,06,06107,36.30186093100,-119.30992232000,9,3,3,611511,Cosmetology and Barber Schools,0,2,-3,N,-2,-2,,-3,1,0,122,122,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,www.milaninstitute.edu,,2010/09/08
433420,Santa Barbara Business College,4839 Market Street,,Ventura,CA,93003,,US,8053392999,06,06111,34.25788442300,-119.22643449200,6,2,3,611210,Junior Colleges,40,1,41,A,-2,-2,,1,1,0,296,296,2,0,85,http://nces.ed.gov/GLOBALLOCATOR/,www.sbbcollege.edu,,2010/09/08
441937,California State University-Channel Islands,One University Dr,,Camarillo,CA,93012,,US,8054378400,06,06111,34.16294930900,-119.04355989500,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,41,A,-2,-2,,9,2,760,3022,3782,1,804,610,http://nces.ed.gov/GLOBALLOCATOR/,www.csuci.edu,,2010/09/07
429599,ITT Technical Institute-Henderson,168 N Gibson Rd,,Henderson,NV,89014,,US,7025585404,32,32003,36.03909300000,-115.02924600000,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,41,A,-2,-2,,2,1,288,720,1008,2,0,104,http://nces.ed.gov/GLOBALLOCATOR/,www.itt-tech.edu,,2010/01/15
441900,Nevada State College,1125 Nevada State Drive,,Henderson,NV,89015,,US,7029922000,32,32003,35.98724886600,-114.93892851500,1,1,1,611310,"Colleges, Universities, and Professional Schools",30,1,41,A,-2,-2,,6,2,1303,947,2250,2,0,267,http://nces.ed.gov/GLOBALLOCATOR/,www.nsc.nevada.edu,,2010/08/27
442648,High-Tech Institute-Las Vegas,2320 S Rancho Drive,,Las Vegas,NV,89102,,US,7023856700,32,32003,36.14558678600,-115.17131814100,9,3,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,2,1,0,632,632,2,0,46,http://nces.ed.gov/GLOBALLOCATOR/,www.hightechinstitute.edu,,2010/08/27
443997,DeVry University-Nevada,"2490 Paseo Verde Parkway, Ste 150",,Henderson,NV,89074,7120,US,7029339700,32,32003,36.01994425800,-115.09609239200,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,6,1,107,69,176,2,0,15,http://nces.ed.gov/GLOBALLOCATOR/,www.devry.edu,,2010/08/27
444592,Expertise Cosmetology Institute,1911 Stella Lake Street,,Las Vegas,NV,89106,,US,7026368686,32,32003,36.19379834800,-115.16483434500,5,2,2,611511,Cosmetology and Barber Schools,0,2,11,A,-2,-2,Expertise Cosmetology Institute,-3,1,53,65,118,2,0,14,http://nces.ed.gov/GLOBALLOCATOR/,www.expertisebeauty.com,,2010/08/27
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,1451 Center Crossing Road,,Las Vegas,NV,89144,,US,7028515380,32,32003,36.18806165600,-115.31255195800,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,2,1,0,684,684,2,0,89,http://nces.ed.gov/GLOBALLOCATOR/,www.vegasculinary.com,,2010/08/27
445230,Pima Medical Institute,3333 East Flamingo Road,,Las Vegas,NV,89121,,US,7024589650,32,32003,36.11410461400,-115.10223765200,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,1,1,0,817,817,2,0,52,http://nces.ed.gov/GLOBALLOCATOR/,www.pmi.edu,,2010/08/27
445735,University of Southern Nevada,11 Sunset Way,,Henderson,NV,89014,,US,7029904433,32,32003,36.07272300000,-115.06683500000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,21,A,-2,-2,Former name: Southern Nevada Educational Services dba University of Southern Nevada | |Former name: Nevada College of Pharmacy,-2,1,0,793,793,2,0,124,http://nces.ed.gov/GLOBALLOCATOR/,www.usn.edu,,2010/01/15
445948,Northwest Health Careers,"7398 Smoke Ranch Road, Ste 100",,Las Vegas,NV,89128,,US,7022547577,32,32003,36.20387521500,-115.25558487100,9,3,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,1,108,36,144,2,0,18,http://nces.ed.gov/GLOBALLOCATOR/,northwesthealthcareers.com,,2010/08/27
446792,International Academy of Design and Technology,2495 Village View Dr,,Henderson,NV,89074,,US,7029900150,32,32003,36.02232765100,-115.09660478600,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,-3,1,189,333,522,2,0,79,http://nces.ed.gov/GLOBALLOCATOR/,www.iadtvegas.com,,2010/08/27
448044,Institute of Professional Careers,4472 S Eastern Ave,,Las Vegas,NV,89119,,US,7027349900,32,32003,36.10830373700,-115.11872400100,9,3,3,611519,Other Technical and Trade Schools,0,2,12,A,-2,-2,,-3,1,0,1,1,2,0,4,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/08/27
450720,Euphoria Institute of Beauty Arts & Sciences,9340 W. Sahara Ave Ste. 205,,Las Vegas,NV,89117,,US,7023418111,32,32003,36.14741607000,-115.30057833700,6,2,3,611511,Cosmetology and Barber Schools,0,2,11,A,-2,-2,,-3,1,78,175,253,2,0,28,http://nces.ed.gov/GLOBALLOCATOR/,www.euphoriainstitute.com,,2010/08/27
450739,Euphoria Institute of Beauty Arts & Sciences,"11041 S Eastern Avenue, Ste 112",,Henderson,NV,89052,,US,7029328111,32,32003,35.99123821900,-115.10294168400,6,2,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,62,198,260,2,0,35,http://nces.ed.gov/GLOBALLOCATOR/,www.euphoriainstitute.com,,2010/08/27
449816,Southwest Applied Technology Center,510 West 800 South,,Cedar City,UT,84720,,US,80186376057605,49,49021,37.66414690900,-113.06990566200,7,3,1,611519,Other Technical and Trade Schools,0,2,33,A,-2,-2,,-3,1,458,59,517,2,0,48,http://nces.ed.gov/GLOBALLOCATOR/,www.swatc.org/studentservices/index.php?class=9999,,2010/08/09
421610,Hairitage Hair Academy,175 W 900 S #9,,Saint George,UT,84770,0000,US,4356735233,49,49053,37.09212891100,-113.58744832700,6,2,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,17,17,34,2,0,6,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/08/09
451583,Dixie Applied Technology College,46 South 1000 East,,Saint George,UT,84770,3025,US,80186376057605,49,49053,37.10761077200,-113.56318336600,7,3,1,611519,Other Technical and Trade Schools,0,2,-3,N,-2,-2,,-3,1,0,0,0,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,dixieatc.org/index.html,,2010/08/09
446367,Lake College,443 Redcliff Drive,,Redding,CA,96002,,US,5302247227,06,06089,40.57499262400,-122.36263109900,9,3,3,611519,Other Technical and Trade Schools,0,2,13,A,-2,-2,,-3,1,30,50,80,2,0,49,http://nces.ed.gov/GLOBALLOCATOR/,www.lakecollege.edu,,2010/09/08
443669,Milan Institute,950 Industrial Way,,Sparks,NV,89431,,US,7753487200,32,32031,39.52522602400,-119.75884786600,9,3,3,611519,Other Technical and Trade Schools,0,2,41,A,-2,-2,,-3,1,0,266,266,2,0,28,http://nces.ed.gov/GLOBALLOCATOR/,www.milaninstitute.edu,,2010/08/27
447661,University of Phoenix-Northern Nevada Campus,"5370 Kietzke Lane, Suite 102",,Reno,NV,89511,2040,US,7758287999,32,32031,39.47056543000,-119.79094136700,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,,-3,1,0,524,524,2,0,326,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenix.edu,,2010/08/27
454555,Milan Institute of Cosmetology,1050 Matley Lane,,Reno,NV,89502,,US,7757847171,32,32031,39.51600454900,-119.78133146000,6,2,3,611511,Cosmetology and Barber Schools,0,2,-3,N,-2,-2,,-3,1,0,46,46,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,www.milaninstitute.edu,,2010/08/27
440466,University of Phoenix-Idaho Campus,"3080 East Gentry Way, Suite 150",,Meridian,ID,83642,3014,US,8009419682,16,16001,43.59843697100,-116.35667974500,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,6,1,0,403,403,2,0,292,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenix.edu,,2010/09/01
440846,Milan Institute,8590 W Fairview Ave.,,Boise,ID,83704,8320,US,2086729500,16,16001,43.62089656500,-116.28800547900,9,3,3,611519,Other Technical and Trade Schools,0,2,12,A,-2,-2,,-3,1,0,337,337,2,0,43,http://nces.ed.gov/GLOBALLOCATOR/,www.milaninstitute.edu,,2010/09/01
443942,Toni and Guy Hair Academy,5244 W. Overland Road,,Boise,ID,83705,,US,2084298070,16,16001,43.59105000100,-116.24766276500,6,2,3,611511,Cosmetology and Barber Schools,0,2,12,A,-2,-2,,-3,1,0,93,93,2,0,16,http://nces.ed.gov/GLOBALLOCATOR/,www.headmastersschool.com,,2010/09/01
440396,New Saint Andrews College,405 S. Main Street,,Moscow,ID,83843,,US,2088821566115,16,16057,46.73199059500,-117.00173228100,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,32,A,-2,-2,,-3,1,19,162,181,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,nsa.edu,,2010/09/01
436100,Mr Leons School of Hair Design,205 10th St,,Lewiston,ID,83501,,US,2088822923,16,16069,46.41800375400,-117.02046049900,6,2,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,0,30,30,2,0,2,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/01
445780,Cosmetology School of Arts and Sciences,529 Overland Avenue,,Burley,ID,83318,,US,2086784454,16,16031,42.54693844700,-113.79278804300,6,2,3,611511,Cosmetology and Barber Schools,0,2,33,A,-2,-2,,-3,1,1,40,41,2,0,9,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/01
430148,Heald Colllege-LLC-Portland,6035 NE 78th Ct,,Portland,OR,97218,,US,5035055400,41,41051,45.56662299100,-122.58317610900,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,1,1,166,296,462,2,0,37,http://nces.ed.gov/GLOBALLOCATOR/,www.heald.edu,,2010/09/14
437316,Linfield College-Portland Campus,2215 NW Northrup St,,Portland,OR,97210,2932,US,5034138481,41,41051,45.53152906400,-122.69734538600,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,Linfield Nursing|Linfeld College Nursing|Lynfield Nursing|Lynnfield Nursing|Linfeild Nursing|Linfield College Nursing|Good Samaritan Nursing|Linfield School of Nursing|Linfeld School of Nursing|Lynfield School of Nursing|Lynnfield School of Nursing|Linfe,-2,1,9,314,323,1,126,103,http://nces.ed.gov/GLOBALLOCATOR/,www.linfield.edu/portland,,2010/09/14
442949,Birthingway College of Midwifery,12113 SE Foster Rd,,Portland,OR,97266,,US,5037603131,41,41051,45.47680883000,-122.53847140100,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,Birthingway Midwifery Center | Birthingway Midwifery School | Birthing Way,-2,1,54,30,84,2,0,28,http://nces.ed.gov/GLOBALLOCATOR/,www.birthingway.edu,,2010/09/14
440828,Oregon State University-Cascades Campus,2600 NW College Way Cascades Hall,,Bend,OR,97701,,US,5413223100,41,41017,44.07067880100,-121.34577607300,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,13,A,-2,-2,,6,1,389,125,514,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,www.osucascades.edu,,2010/09/14
423652,Oregon Coast Community College,332 SW Coast Hwy,,Newport,OR,97365,4928,US,5412652283,41,41041,44.63382207500,-124.05606704800,4,2,1,611210,Junior Colleges,40,1,33,A,-2,-2,,1,1,437,71,508,2,0,88,http://nces.ed.gov/GLOBALLOCATOR/,www.occc.cc.or.us,,2010/09/14
441663,Valley Medical College,4707 Silverton Road NE,,Salem,OR,97305,,US,5033639001,41,41047,44.96994693100,-122.96665458100,9,3,3,611519,Other Technical and Trade Schools,0,2,22,A,-2,-2,,-3,1,0,75,75,2,0,13,http://nces.ed.gov/GLOBALLOCATOR/,valleymedicalcollege.com,,2010/09/14
432241,University of Phoenix-Oregon Campus,"13221 SW 68th Parkway, Suite 500",,Tigard,OR,97223,8368,US,8778674748,41,41067,45.42478900000,-122.74663100000,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,9,2,0,1065,1065,2,0,775,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenix.edu,,2010/01/15
441168,Northwest College of Hair Design,210 SE 4th Street,,Hillsboro,OR,97123,,US,5038447320,41,41067,45.52118474500,-122.98408684500,6,2,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,8,71,79,2,0,7,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/14
442620,Everest Institute-Tigard,"9600 SW Oak St, Suite 400",,Tigard,OR,97223,,US,5038928100,41,41067,45.44373589700,-122.77535654400,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,186,186,2,0,25,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/tigard,,2010/09/14
444033,DeVry University-Oregon,Peterkort Center II - 9755 SW Barnes Road-Ste 150,,Portland,OR,97225,6651,US,5032967468,41,41067,45.51182200000,-122.77802200000,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,6,1,69,48,117,2,0,11,http://nces.ed.gov/GLOBALLOCATOR/,www.devry.edu,,2010/01/15
446853,Anthem College-Portland,4145 SW Watson Ave-Ste 300,,Beaverton,OR,97005,,US,5036466000,41,41067,45.48983645700,-122.80660198500,9,3,3,611519,Other Technical and Trade Schools,0,2,13,A,-2,-2,,-3,1,0,358,358,2,0,37,http://nces.ed.gov/GLOBALLOCATOR/,www.anthem.edu,,2010/09/14
437325,Linfield College-Adult Degree Program,900 SE Baker Street,,McMinnville,OR,97128,6894,US,5038832447,41,41071,45.20133554400,-123.20044997600,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,32,A,-2,-2,Linfield ADP|Linfield DCE|ADP|DCE|Adult Degree Program|Adult Degree Programs|Online Accredited Degrees|Linfield Adult Degree Program|Adult Degree|Adultdegree|Adultdegree Linfield|Degree Completion Program|Bachelors Degrees for Adults|RN to BSN|RN-BSN|RNt,6,1,432,43,475,2,0,57,http://nces.ed.gov/GLOBALLOCATOR/,www.linfield.edu/dce/index.php,,2010/09/14
446507,Renaissance School of Therapeutic Massage,566 West 1350 South,,Bountiful,UT,84010,,US,8012928515,49,49011,40.87725499900,-111.89402043900,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,1,13,14,2,0,29,http://nces.ed.gov/GLOBALLOCATOR/,www.renaissancemassageschool.com,,2010/08/09
447421,Eagle Gate College,915 N 400 W,,Layton,UT,84041,,US,8015467500,49,49011,41.07334074200,-111.97438451700,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,-3,1,150,224,374,2,0,56,http://nces.ed.gov/GLOBALLOCATOR/,www.eaglegatecollege.edu,,2010/08/09
450429,Utah Career College-Layton,869 West Hill Field Road,,Layton,UT,84041,,US,8016606000,49,49011,41.06868429900,-111.98155188200,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,-3,1,5,275,280,2,0,35,http://nces.ed.gov/GLOBALLOCATOR/,www.utahcollege.edu,,2010/08/09
